Crop_Type,Region,State,Rainfall_mm,Temp,Humidity,Fertilizer,Soil_pH,Soil_Moisture,Sunlight,Estimated_Yield_kg_ha
Rice,South,Karnataka,1079.401613,26.56853433,86.09962419,200.0034141,6.4391065,70.41820124,10.04402941,6962.297721
Rice,South,Karnataka,1066.260595,26.75087174,82.06805482,200.556863,6.391045336,72.79163956,10.33857115,6910.195632
Rice,South,Karnataka,1075.354905,26.82950694,84.38952572,204.4732359,6.331357027,72.7029598,9.80435495,6807.040235
Rice,South,Karnataka,1147.444175,26.43126437,80.33135391,203.8201489,6.322859924,70.73448994,10.31928823,6704.857123
Rice,South,Karnataka,1094.10075,27.44651143,82.84309217,201.334092,6.383043886,72.74012223,10.17525346,6868.670841
Rice,South,Karnataka,1087.576699,26.89045862,80.02008441,199.8249619,6.359449957,69.7719071,10.25173223,6831.910966
Rice,South,Karnataka,1119.571843,26.74132466,82.81610569,202.7539879,6.42223869,70.34869263,10.2298727,6854.621044
Rice,South,Karnataka,1100.179462,25.7481134,82.32097925,211.0626552,6.381998037,70.5438458,10.27466971,6846.856732
Rice,South,Karnataka,1129.818379,26.24527911,83.46276051,202.9521103,6.392892673,72.67737464,10.4058915,6930.847307
Rice,South,Karnataka,1071.424517,27.49209491,81.87062279,200.3643705,6.40365985,71.69951402,10.4383415,6787.442306
Rice,South,Karnataka,1072.011347,26.76388209,82.35738943,206.1460739,6.430154734,70.29892944,10.69703798,6839.716297
Rice,South,Karnataka,1131.884768,26.90897134,83.06671849,204.1973425,6.460909736,74.11473661,10.3744394,6752.73699
Rice,South,Karnataka,1085.706349,27.19956451,83.86625614,198.8863965,6.453258598,74.90523349,10.01673582,6674.461894
Rice,South,Karnataka,1096.490624,27.1845676,80.95086597,206.7610134,6.421203343,72.0788941,9.912818095,6602.627628
Rice,South,Karnataka,1107.025231,25.72044262,84.02527482,199.2092308,6.562154648,76.6158325,10.16371019,6784.04945
Rice,South,Karnataka,1124.889538,28.02190357,78.72394189,191.0681227,6.36889826,73.16547517,10.29937472,6960.465718
Rice,South,Karnataka,1070.007562,25.61031368,83.71602839,195.8590186,6.299075607,72.29012749,10.35863514,6781.69143
Rice,South,Karnataka,1088.55379,26.90438266,81.25883448,193.2597644,6.364265966,73.04255981,10.26433571,6825.208971
Rice,South,Karnataka,1075.121288,26.8910981,77.64586991,200.8923833,6.471442885,69.05173574,10.08281447,6849.366017
Rice,South,Karnataka,1131.321066,26.73106523,80.61549934,190.1553843,6.405171906,76.08415208,10.25547169,6796.658153
Rice,South,Karnataka,1108.052058,26.9933448,80.37397126,204.1163996,6.411288076,72.0352265,10.00492679,6995.52619
Rice,South,Karnataka,1116.617569,26.6682475,84.00364971,197.5121458,6.360899825,70.48059377,9.845786289,6870.731357
Rice,South,Karnataka,1054.221378,26.2629337,77.84882398,199.5696515,6.392483977,71.34660757,9.991484461,6624.164937
Rice,South,Karnataka,1111.609247,26.66966884,82.63271664,195.5737566,6.409053137,74.60655607,10.31723316,6738.137927
Rice,South,Karnataka,1106.429974,26.8556009,82.01576037,198.3719447,6.39178324,72.42418671,10.00132826,6647.618176
Rice,South,Karnataka,1065.286436,26.03983734,79.56543462,200.7973125,6.355360624,73.02722893,10.20694275,6504.724368
Rice,South,Karnataka,1116.37439,27.48647919,80.01227465,202.1009577,6.357175088,72.19534075,9.947100319,6531.034032
Rice,South,Karnataka,1090.42957,26.92576263,81.20464061,194.0798472,6.380005047,72.53858951,10.19102139,6827.375155
Rice,South,Karnataka,1083.24712,27.70303075,79.64765333,202.4378015,6.459094555,72.96181619,10.15949515,6720.755443
Rice,South,Karnataka,1125.902191,26.14621504,80.05975148,198.0122112,6.461882688,72.75953527,10.00639085,6753.453844
Rice,South,Karnataka,1084.641921,26.5741266,83.95777912,193.1412844,6.480439043,73.65645938,10.41817233,6730.559073
Rice,South,Karnataka,1096.251482,26.14010891,80.95067519,202.4682742,6.464803153,69.78568637,10.12689881,6777.305117
Rice,South,Karnataka,1065.10527,27.35480955,80.55201934,199.0230482,6.377402531,70.42132299,10.198591,6767.658563
Rice,South,Karnataka,1090.703553,26.56292303,82.63904934,208.2680863,6.406994362,73.99223643,9.921955615,6823.664216
Rice,South,Karnataka,1072.565792,26.11384504,80.52125719,205.9594967,6.447500791,72.48600944,9.893459888,6770.557902
Rice,South,Karnataka,1107.5425,27.10532174,78.31241283,195.5484108,6.396796112,73.07258182,9.760774436,6775.681404
Rice,South,Karnataka,1103.576219,27.50976719,83.38571517,202.9128566,6.360002975,68.18399573,10.12138945,6950.244774
Rice,South,Karnataka,1134.836363,27.42632946,82.85868165,201.8981982,6.372194063,71.73987941,10.53381391,6658.616299
Rice,South,Karnataka,1140.36947,26.80678311,84.65086422,192.965925,6.42929521,70.52645973,9.916946562,6832.780106
Rice,South,Karnataka,1125.236795,26.49303514,79.00196808,199.5407762,6.395628234,73.09663926,10.38991891,6791.087723
Rice,South,Karnataka,1146.387583,27.13454085,81.30714699,191.9421632,6.386867024,71.32722611,10.39206096,6869.372544
Rice,South,Karnataka,1070.515772,27.10335263,83.34306234,207.6401568,6.444375198,73.52169331,10.2120172,6858.246801
Rice,South,Karnataka,1131.237623,26.20033356,81.30112135,196.1371563,6.418957656,74.46044435,10.08060514,6441.454345
Rice,South,Karnataka,1089.694481,27.54808424,83.07525981,202.1409312,6.386000335,69.44193853,10.30305886,6674.857728
Rice,South,Karnataka,1154.602418,27.34230433,80.83870339,196.9430738,6.39535279,71.52099616,10.42336676,6827.962425
Rice,South,Karnataka,1081.709207,28.13426441,82.09861666,203.8441984,6.369588675,72.72623126,10.262222,6516.552606
Rice,South,Karnataka,1150.381878,27.77438668,81.20560937,194.4886513,6.417378081,72.1733954,10.27113379,6828.736609
Rice,South,Karnataka,1112.656025,27.86838342,83.13620641,194.7517225,6.468128143,75.28122913,10.83041135,6631.475895
Rice,South,Karnataka,1106.07205,25.75074078,83.10629831,197.2589985,6.49617229,70.45077006,9.862163392,6729.310439
Rice,South,Karnataka,1050.612806,27.45065967,77.86983391,200.1422879,6.296109409,71.35940439,10.52867563,6854.097184
Rice,West,Gujarat,658.4126599,28.98127791,64.03603374,132.3631517,6.431657082,46.18513455,8.159121674,2905.517317
Rice,West,Gujarat,667.7931539,29.3799961,64.04526171,122.9721847,6.450750344,45.39736002,8.684186532,2913.131384
Rice,West,Gujarat,667.9791553,29.4177008,62.96461485,129.5595438,6.608496829,42.15263473,8.329631454,3117.53845
Rice,West,Gujarat,663.0339235,28.80905748,62.43768724,128.7009993,6.579926906,46.60425692,8.872444702,2787.565942
Rice,West,Gujarat,651.2211566,27.2965528,62.38123836,134.7835159,6.525847326,44.55697347,8.695539943,2896.667169
Rice,West,Gujarat,685.1189721,29.45952697,60.76822643,131.4982384,6.546621744,44.16979942,8.840140122,3422.198167
Rice,West,Gujarat,677.3914302,29.23598423,62.52388583,130.9062558,6.523013581,45.38968468,8.496060936,3030.954266
Rice,West,Gujarat,716.5548985,29.26918146,65.92397438,128.8149401,6.537495012,45.55853568,8.509817854,3047.778151
Rice,West,Gujarat,655.2075834,28.62027184,64.37865661,131.4862214,6.440538377,47.10797154,8.814401256,2894.290735
Rice,West,Gujarat,641.5603801,28.91305725,63.10811257,130.5657023,6.481844167,40.98508628,8.622330612,2954.157133
Rice,West,Gujarat,695.8415256,28.5810802,67.35734935,120.4417972,6.565558375,44.55136206,8.871916974,3011.970223
Rice,West,Gujarat,708.4888884,28.76758282,61.80275915,137.1025214,6.494325968,45.44311695,8.946950383,2845.206714
Rice,West,Gujarat,694.8872724,28.64606315,63.73566129,130.3613948,6.424988907,43.44232591,8.970214578,3132.928678
Rice,West,Gujarat,678.4340106,29.14587408,63.41151499,136.7829169,6.489982371,45.46368418,8.929206029,2883.394277
Rice,West,Gujarat,718.9697296,28.08172315,67.25928426,128.1366221,6.487865063,41.21997966,8.609041057,2844.02902
Rice,West,Gujarat,664.8088414,28.91761342,65.91558323,131.0380168,6.515383833,42.80896122,8.523849182,3269.808753
Rice,West,Gujarat,661.6199741,29.99372495,63.5138776,130.0114397,6.553518258,47.54378484,8.677837488,2941.763542
Rice,West,Gujarat,678.6019888,29.20277452,65.78260737,130.0211493,6.530944315,48.27671946,8.776261922,3046.747928
Rice,West,Gujarat,642.0272294,27.42156192,64.77675146,129.5258788,6.474260866,45.48706041,8.687919254,3169.167038
Rice,West,Gujarat,682.1527717,28.55184603,65.98033248,128.9143446,6.526326834,44.04517859,8.570034623,3012.625235
Rice,West,Gujarat,680.3207161,29.28789622,63.46270849,120.8182011,6.478361306,46.58763693,8.640524784,2963.04249
Rice,West,Gujarat,704.6594126,28.57281606,60.91439356,129.1968444,6.475791302,43.06750736,8.664924309,3073.725847
Rice,West,Gujarat,679.767786,29.18418864,67.6268154,128.2856057,6.513917432,43.98157327,8.530728056,2912.263852
Rice,West,Gujarat,668.0310357,29.21568548,68.69815157,126.4197828,6.479168735,44.87375397,8.77915977,3039.532622
Rice,West,Gujarat,712.1023948,27.54416476,59.22614026,127.5206091,6.554865009,41.86870394,8.098473532,3085.676911
Rice,West,Gujarat,686.0914306,28.34587496,62.0289208,125.1512814,6.505526766,43.74736945,8.798812784,2571.806001
Rice,West,Gujarat,658.5787034,28.32436762,63.48731864,127.3097612,6.539892189,41.28132646,8.709098295,3083.750463
Rice,West,Gujarat,726.4161859,28.71094042,64.64891721,120.980686,6.38040219,46.68954875,8.698887941,3176.776903
Rice,West,Gujarat,645.6649278,29.31194128,67.73763568,132.098528,6.513829075,45.01711216,8.385823709,3203.33594
Rice,West,Gujarat,664.728559,29.30268995,60.87393139,124.1027017,6.57175437,44.30539542,8.990655095,2988.265401
Rice,West,Gujarat,633.9525557,29.53524056,62.82021536,133.4934441,6.501260543,41.91376354,8.732858953,3329.433471
Rice,West,Gujarat,692.3246615,28.96548935,66.1506868,131.0533423,6.510476712,42.81674966,8.746769605,3155.316512
Rice,West,Gujarat,659.0984462,29.85469749,63.81658795,125.5611524,6.549881604,44.42641153,8.851902977,2956.236205
Rice,West,Gujarat,678.5043464,29.29613612,64.58179412,120.0223411,6.443937813,46.85881997,8.673572682,2921.440305
Rice,West,Gujarat,646.0356496,28.35215821,59.95640272,129.4935964,6.470078121,43.06682422,8.686375315,3054.595595
Rice,West,Gujarat,732.3299483,28.09286995,66.31876209,134.8655078,6.461045363,45.40647191,8.60847335,3027.853287
Rice,West,Gujarat,717.7282753,29.36336374,65.01721675,127.8484534,6.425797167,44.58306358,8.941321631,2770.924822
Rice,West,Gujarat,653.6227658,29.07576064,62.03069043,126.0373828,6.478820071,42.26876519,8.505175631,3105.514188
Rice,West,Gujarat,647.3157554,28.04127672,62.73995004,133.6597775,6.49015391,44.07083784,8.70887176,2738.143885
Rice,West,Gujarat,692.3676413,29.23006102,63.18138305,135.0296226,6.443625195,47.25581799,8.730898733,2949.517112
Rice,West,Gujarat,679.5031591,28.93564114,66.44056579,124.6166044,6.461874038,47.07260578,8.580893013,3135.079962
Rice,West,Gujarat,722.4858996,28.75892298,65.36272465,124.2315386,6.537736665,45.39884797,8.794607656,2903.164189
Rice,West,Gujarat,638.4729146,29.30195124,59.8731937,128.4132475,6.547059093,45.38379547,9.089668529,3153.766373
Rice,West,Gujarat,663.6525403,29.01638803,63.90525859,122.0891162,6.452980054,43.87847819,8.292755899,3007.12402
Rice,West,Gujarat,673.7732039,27.99626366,64.80842573,133.5793637,6.511351724,44.35186365,8.81828843,3102.033054
Rice,West,Gujarat,687.6850892,28.50523265,64.55320153,135.9774033,6.470168547,49.19587868,8.594873813,3004.861052
Rice,West,Gujarat,663.1878601,29.1339625,60.51555661,127.269791,6.44539394,45.2706767,8.898889475,3096.900928
Rice,West,Gujarat,620.708516,30.22524179,64.59055988,126.1175043,6.507856396,45.35237965,8.566630257,3029.6875
Rice,West,Gujarat,664.8131928,28.7573828,62.62744173,122.8366436,6.507291824,46.17059887,8.802976719,3122.988788
Rice,West,Gujarat,688.1085053,28.6803647,65.67932773,123.2124123,6.454966431,43.07159986,8.916011212,3141.418277
Rice,West,Gujarat,692.1826309,29.64315792,62.24143444,131.7429756,6.493741279,46.69376421,8.676955153,2942.258567
Rice,West,Gujarat,693.522713,29.5257015,62.66330961,129.6946216,6.447077968,40.00387797,8.740091926,3091.335803
Rice,West,Gujarat,686.5516702,27.83026297,63.29830114,118.9082612,6.568485055,42.82789084,8.951080722,3141.880447
Rice,West,Gujarat,657.4852412,28.32032903,64.70074043,125.7783798,6.505124232,44.03434482,8.343768317,2665.429797
Rice,West,Gujarat,685.6671062,28.66306535,62.89382037,133.4793192,6.558672114,44.45491056,8.631880259,3075.021455
Rice,West,Gujarat,646.0766108,29.13389183,65.10377194,133.401151,6.403162365,43.47728946,8.524347349,3014.983043
Rice,West,Gujarat,692.0186145,29.89802624,63.01006904,127.5121375,6.557483601,45.59315388,8.953530302,3043.3092
Rice,West,Gujarat,651.0720845,28.20012299,60.8969755,133.3102592,6.559429841,48.69872428,8.868621066,3174.425787
Rice,West,Gujarat,665.4995917,28.30615051,65.70015866,132.0884038,6.505372219,45.77474296,8.764637096,3192.572529
Rice,West,Gujarat,712.3746396,29.32653221,65.69160575,132.5703128,6.476941513,46.51312935,8.421100986,3158.083733
Rice,West,Gujarat,650.1369265,29.17148197,62.30969208,132.7669449,6.498303739,41.81048808,8.784139926,2913.311883
Rice,West,Gujarat,702.028668,29.00079541,64.79084197,125.2121552,6.470533388,44.08272273,8.871340496,3251.606563
Rice,West,Gujarat,659.8707062,29.64610889,59.66064516,124.029053,6.452061077,42.29498262,8.383282322,3061.949837
Rice,West,Gujarat,674.6483076,29.22764324,65.38094537,131.328085,6.532888159,44.86093543,8.462601322,3158.672127
Rice,West,Gujarat,665.2721967,28.43864222,63.64416425,125.4359454,6.479128481,45.68810784,8.769668348,2865.32549
Rice,West,Gujarat,667.8073657,29.6445998,64.99280024,140.3753252,6.559006409,47.28858614,8.42242629,3114.579053
Rice,West,Gujarat,678.67233,28.66941092,64.33603068,134.7260577,6.52504158,43.2430524,8.848491783,2904.361869
Rice,West,Gujarat,685.417078,28.81798996,63.5622675,133.8312149,6.447990314,48.89039015,8.335782786,2910.349848
Rice,West,Gujarat,689.2552972,29.3505885,63.79904856,129.7130465,6.520527504,44.53786105,8.978636252,3125.902367
Rice,West,Gujarat,701.8206088,28.42030597,63.84122315,128.4976703,6.449719931,45.72032837,8.592470848,3098.310574
Rice,West,Gujarat,653.2452109,30.03142437,62.20733468,131.0965117,6.539592966,43.85871914,8.870493729,2815.62246
Rice,West,Gujarat,716.3029425,29.00848956,62.80717718,128.5040911,6.540445963,43.83108942,8.550128462,2966.76951
Rice,West,Gujarat,650.5759472,30.09232634,62.86721082,134.1580839,6.510473504,43.0309319,8.698809058,3117.600417
Rice,West,Gujarat,675.2934666,29.71586777,66.04303079,134.5945743,6.477017161,42.8403151,8.577282479,3029.436141
Rice,West,Gujarat,693.6446678,27.69705716,63.9837736,130.7904461,6.486122787,47.58254768,8.784356015,3196.528786
Rice,West,Gujarat,674.600987,29.5624865,67.27013279,136.5584672,6.44539292,44.49264784,8.630967059,3073.38818
Rice,West,Gujarat,697.1588389,28.4966644,64.13567703,119.9003633,6.57209725,43.97525152,8.711172788,2953.552543
Rice,West,Gujarat,708.6506894,27.29749614,63.96677932,129.4709062,6.477318181,48.45245309,8.522534108,3115.769427
Rice,West,Gujarat,688.9063197,29.75691155,62.66562183,126.3351555,6.554803495,45.85064262,8.391012531,2919.104248
Rice,West,Gujarat,689.6595663,29.50265853,62.64153869,115.4287201,6.526161159,42.55935862,8.29653224,2575.151111
Rice,West,Gujarat,700.3495215,29.07717047,63.54868724,136.9451218,6.531866234,48.23260009,8.421452906,2994.817406
Rice,West,Gujarat,639.5821656,28.8623706,63.50276829,133.1330682,6.502278194,46.24681428,8.840688027,3323.239302
Rice,West,Gujarat,672.1175836,28.43538638,64.49216723,125.9885999,6.574098038,44.43356392,8.586884726,2929.302642
Rice,West,Gujarat,697.9604356,28.90535181,62.71666636,138.3267596,6.457191508,45.07113215,8.83046123,2755.299733
Rice,West,Gujarat,692.0065125,28.36693539,65.64556556,125.1867449,6.534638452,47.21166613,8.872287305,3037.697497
Rice,West,Gujarat,674.2174764,28.65414825,66.94206938,126.5025239,6.448146696,46.33073787,8.540772639,2857.490475
Rice,West,Gujarat,643.9098934,28.7102541,63.83456995,131.2154586,6.547565312,46.05379585,8.661825556,2970.270649
Rice,West,Gujarat,692.7539367,29.7635421,64.2526284,127.6543457,6.4503567,42.10958947,8.833253934,3086.696779
Rice,West,Gujarat,694.4340881,28.92280433,66.81386949,127.5794075,6.547763462,44.92251421,8.578329847,3088.879546
Rice,West,Gujarat,690.240903,29.21418366,64.16255684,129.8105346,6.6194186,47.36851329,8.844565379,3016.769874
Rice,West,Gujarat,705.17893,29.31079687,64.05240951,128.4821784,6.495954133,38.65914853,8.742120168,2926.728588
Rice,West,Gujarat,719.81675,29.01160644,61.62207316,129.7505992,6.447693946,45.94681483,8.758189473,3143.675945
Rice,West,Gujarat,660.2279552,29.02040486,61.26995641,133.5074739,6.525943559,45.99161004,8.700323806,3062.215934
Rice,West,Gujarat,720.1084777,28.82894345,64.27729037,124.5693685,6.456586952,45.19562659,8.920786709,2961.557876
Rice,West,Gujarat,674.1020868,28.75586885,62.93048666,131.4748573,6.425137118,47.56187915,8.56691554,3108.285523
Rice,West,Gujarat,648.2500351,29.40130408,65.34388922,131.9210104,6.450278574,45.49909638,8.463388763,2962.085512
Rice,West,Gujarat,705.7353275,29.47802116,64.03036589,125.1259671,6.532279386,45.03876248,8.23593688,3117.394474
Rice,West,Gujarat,679.3941792,29.72147075,61.80945896,114.1164809,6.513954193,45.58312735,8.361865674,2853.225068
Rice,West,Gujarat,748.8804436,28.81663363,65.46191795,126.7467009,6.395484855,44.65948351,8.646879088,2940.018264
Rice,West,Gujarat,677.1339791,29.15856096,63.6997661,123.6799692,6.52430924,41.10125649,8.289928509,3110.877074
Rice,Central,Chhattisgarh,742.6755068,27.96556278,65.20910299,141.4604453,6.486862663,46.80821206,8.752194268,3447.849551
Rice,Central,Chhattisgarh,765.6826341,27.74833915,69.51297671,135.4296996,6.532972562,48.39210317,8.961469123,3312.837137
Rice,Central,Chhattisgarh,763.0103502,27.47533861,69.2552126,143.6024627,6.492084726,49.63229221,8.730865379,3347.885155
Rice,Central,Chhattisgarh,728.4337944,28.14474415,68.16901029,148.9899727,6.546175431,47.89875336,9.0737545,3172.049536
Rice,Central,Chhattisgarh,744.6963972,28.37184327,64.17736622,145.4648962,6.476575194,48.48246948,9.170170466,3251.948129
Rice,Central,Chhattisgarh,709.8405768,28.04541696,69.37117949,144.2917571,6.558318527,51.06195132,8.464357736,3270.579955
Rice,Central,Chhattisgarh,715.9539475,28.28761657,62.75036589,157.7450485,6.526551305,50.29775361,9.136313543,3701.548108
Rice,Central,Chhattisgarh,751.7686661,28.56928786,68.26138005,144.2923712,6.476210228,48.34777602,8.76259718,3147.416605
Rice,Central,Chhattisgarh,728.1032137,26.98919945,68.38183305,144.818347,6.507346765,48.95573686,9.515372074,3554.017385
Rice,Central,Chhattisgarh,698.8864375,28.13972085,66.78398771,139.9276014,6.432996396,50.86443338,8.763723953,3495.173904
Rice,Central,Chhattisgarh,754.8445554,28.82434863,66.29522647,147.3768281,6.531622711,49.05164365,8.745645609,3591.4281
Rice,Central,Chhattisgarh,735.6873969,28.38158065,66.35584798,138.9035777,6.471527511,49.75195723,8.687155999,3348.523279
Rice,Central,Chhattisgarh,687.7873703,27.32797155,69.3418225,148.0189526,6.480406162,47.96447138,8.69451929,3294.009763
Rice,Central,Chhattisgarh,746.1129623,28.55694741,67.00693653,139.2325379,6.513392182,48.35293006,8.796349472,3548.791414
Rice,Central,Chhattisgarh,750.6778857,28.09478459,65.456162,146.0569828,6.553132865,49.24873267,9.170222818,3543.911793
Rice,Central,Chhattisgarh,771.5933208,28.18314588,69.1747834,152.0709364,6.522369697,48.99753178,8.810291433,3385.783243
Rice,Central,Chhattisgarh,697.7359645,27.91404465,70.19309424,134.0437307,6.576724105,52.24474844,8.808047077,3431.508624
Rice,Central,Chhattisgarh,730.0786932,28.73799422,69.96536629,137.9996464,6.529363121,49.58874429,8.916566514,3240.774215
Rice,Central,Chhattisgarh,773.7034267,28.62403709,66.52045767,138.326947,6.480716368,50.86900529,8.948041169,3537.969924
Rice,Central,Chhattisgarh,749.7479931,28.58174142,68.6537108,138.0535063,6.490215073,52.12017948,8.889695414,3425.463555
Rice,Central,Chhattisgarh,722.0312921,27.38211289,67.75331187,146.5452372,6.467215614,49.52857751,8.712107352,3517.886738
Rice,Central,Chhattisgarh,722.6386061,28.87165333,71.0574957,144.5947702,6.449577563,45.82820424,8.605592585,3143.924776
Rice,Central,Chhattisgarh,764.4617407,28.06949475,68.77920905,133.897895,6.440101679,51.77415955,8.957354822,3327.919208
Rice,Central,Chhattisgarh,744.121059,28.98147868,67.55791507,145.346849,6.509629846,54.78421927,8.480128747,3452.483452
Rice,Central,Chhattisgarh,727.1299438,28.34006304,66.68525489,144.7551748,6.535570529,56.2258204,9.061607238,3222.79016
Rice,Central,Chhattisgarh,719.4060079,27.72795153,64.40871365,143.349549,6.536641454,47.45153576,9.10969653,3423.166223
Rice,Central,Chhattisgarh,711.644167,27.91508222,71.19664362,148.6677391,6.500439183,49.52463337,8.915321814,3273.235466
Rice,Central,Chhattisgarh,677.3812624,29.22530675,68.31065,146.9907363,6.497104613,48.5297664,8.862815104,3110.090786
Rice,Central,Chhattisgarh,786.9271625,27.2592928,65.93606743,142.798704,6.564403786,50.029018,8.652772841,3538.150754
Rice,Central,Chhattisgarh,748.2750157,28.32306097,69.43146848,156.9718095,6.609254745,48.62656931,9.224776999,3407.475228
Rice,Central,Chhattisgarh,742.4773954,26.9846375,67.65922847,140.935882,6.541402941,52.142161,8.48510273,3346.69477
Rice,Central,Chhattisgarh,758.0465376,27.88799262,69.45812729,146.7558273,6.517083012,49.45737004,8.656683839,3181.770478
Rice,Central,Chhattisgarh,747.7338129,28.01167495,67.72297551,142.8805498,6.484740558,52.09382359,8.832951184,3148.840293
Rice,Central,Chhattisgarh,748.5912944,27.877074,68.06279173,153.0378915,6.498971972,50.57836735,8.664215302,3317.049582
Rice,Central,Chhattisgarh,745.2381511,27.06677576,68.40169019,145.5039554,6.502064373,52.0743178,8.966887703,3571.710785
Rice,Central,Chhattisgarh,705.1602621,28.08155474,68.16893357,139.6537275,6.54781475,54.64934661,8.896598785,3425.753163
Rice,Central,Chhattisgarh,732.1129619,27.5718492,64.35847944,141.4711326,6.430402081,53.40820416,8.876978061,3298.112101
Rice,Central,Chhattisgarh,752.2288456,27.32694934,66.46627192,145.3403613,6.55143845,51.00337009,8.949665029,3361.71766
Rice,Central,Chhattisgarh,740.0058964,28.12099174,65.94005545,145.2303961,6.446315567,50.16216509,8.803870412,3730.907243
Rice,Central,Chhattisgarh,729.0026404,27.15745626,67.73163958,147.5967937,6.583668197,48.8210952,8.583514405,3472.525552
Rice,Central,Chhattisgarh,695.4850324,27.73830674,67.48475903,144.6518327,6.534458223,48.63273144,8.84525415,3347.859447
Rice,Central,Chhattisgarh,733.7399489,28.0586963,68.87201155,149.2191975,6.519631706,50.90717105,8.583555367,3357.534155
Rice,Central,Chhattisgarh,741.9876887,28.43736472,66.61529845,141.7048036,6.471294966,51.0728278,9.106776211,3288.880984
Rice,Central,Chhattisgarh,752.6990578,28.07408789,67.75142845,143.9430789,6.537330568,50.65115563,9.355165086,3222.166304
Rice,Central,Chhattisgarh,742.9525426,27.68247939,66.26142603,144.9456643,6.506867624,55.83634711,8.863170837,3180.473191
Rice,Central,Chhattisgarh,736.8252679,26.75521598,67.81608643,145.0801264,6.539730019,51.9472445,8.799286076,3327.407898
Rice,Central,Chhattisgarh,710.8469792,27.32316247,68.61978956,138.6320723,6.479268655,48.00965208,9.009936637,3620.214515
Rice,Central,Chhattisgarh,697.4603004,26.88818891,67.75022623,145.078489,6.510932965,49.10735897,8.85987214,3405.126562
Rice,Central,Chhattisgarh,756.0107723,26.82697074,67.26212112,146.069044,6.454101195,53.46233926,8.772918024,3343.806097
Rice,Central,Chhattisgarh,743.9005524,27.64522913,64.3068539,142.8567274,6.551472028,49.32620975,8.73071314,3488.850831
Rice,Central,Chhattisgarh,721.7306276,27.69390351,68.29891218,148.853751,6.619085677,51.65447222,9.131967993,3274.10507
Rice,Central,Chhattisgarh,704.3532974,28.03739881,68.21433983,139.6074363,6.491235274,50.7986352,8.972078679,3425.643178
Rice,Central,Chhattisgarh,737.2741183,27.6957948,66.97219875,139.005243,6.589238752,50.02690073,8.855029389,3210.681188
Rice,Central,Chhattisgarh,803.3914476,27.35600318,67.14230415,147.0791842,6.530010648,51.91586411,9.261521702,3425.923648
Rice,Central,Chhattisgarh,703.59923,27.84583292,68.61566475,155.3411302,6.430109726,52.40515301,8.935982874,3475.67458
Rice,Central,Chhattisgarh,727.4501321,27.49454042,69.50174556,148.2721551,6.548602848,49.97339073,8.780035595,3116.181951
Rice,Central,Chhattisgarh,750.4843317,28.25433369,66.06843473,142.3071316,6.476662059,47.03403114,8.736463521,3179.925446
Rice,Central,Chhattisgarh,719.6880247,27.5567815,64.74599016,155.1129512,6.562627037,48.44196116,8.954484279,3412.619763
Rice,Central,Chhattisgarh,759.7771464,27.50883698,70.18421357,142.2604735,6.43320688,51.44827312,9.158151685,3738.186346
Rice,Central,Chhattisgarh,700.0068684,28.41935181,67.18039751,148.9167936,6.426475522,47.47446045,8.744825035,3361.844607
Rice,Central,Chhattisgarh,713.9729683,28.39543261,70.05378924,147.9978877,6.580939382,50.83165326,8.656620658,3554.506477
Rice,Central,Chhattisgarh,714.8710941,28.5462511,71.14746843,147.2834401,6.425192059,48.16357567,9.164548893,3324.631597
Rice,Central,Chhattisgarh,731.9893384,28.45529465,69.39264572,146.3939991,6.489566581,49.37466311,9.071579765,3433.03543
Rice,Central,Chhattisgarh,723.5675,28.64926739,67.74193177,140.7416891,6.462051465,48.04251833,8.845517997,3535.058642
Rice,Central,Chhattisgarh,709.8726205,28.11308546,66.68662131,143.6984548,6.424497939,49.55892354,8.861258924,3431.043192
Rice,Central,Chhattisgarh,735.5820228,27.28096473,70.16839649,146.0515152,6.509919676,49.98163529,8.796448511,3382.670351
Rice,Central,Chhattisgarh,741.8897109,26.95186259,66.92247833,143.7252651,6.51280853,52.38662201,8.745651837,3275.305723
Rice,Central,Chhattisgarh,717.1866472,27.51908345,67.30562701,148.8540111,6.447308225,50.85562879,8.559619554,3265.799301
Rice,Central,Chhattisgarh,721.7627675,29.0049158,67.45039539,133.9937826,6.400055555,50.06805917,9.022754171,3406.318379
Rice,Central,Chhattisgarh,734.1892526,28.69735576,66.92081756,149.4745528,6.418399256,48.19010433,8.538591721,3308.773205
Rice,Central,Chhattisgarh,728.8434696,28.0684609,68.12376671,140.3622333,6.490487958,47.00510666,9.172645795,3304.456089
Rice,Central,Chhattisgarh,717.777847,28.9533642,65.51550693,139.3720644,6.445188984,49.86425724,8.986326326,3460.95132
Rice,Central,Chhattisgarh,794.2998829,26.65034053,69.21747118,142.2143471,6.470679243,48.76045574,8.718246066,3602.678725
Rice,Central,Chhattisgarh,751.0574332,28.01391759,70.7020315,137.4373552,6.433464743,45.64406454,8.760117092,3374.254779
Rice,Central,Chhattisgarh,732.5714644,28.08960515,65.17788634,149.0157737,6.511981376,51.46610856,8.521447564,3396.723629
Rice,Central,Chhattisgarh,700.305869,27.76160605,69.0687298,145.455468,6.457423001,50.01254631,8.593692937,3522.540109
Rice,Central,Chhattisgarh,724.8678995,28.67112997,66.94693663,142.3821201,6.461790661,51.75234786,8.758113769,3446.689315
